,Year,Date,Police_Sta,Road,Address,City,State,Zip_Code,Time,Kind,Reason,Vehicle,Victim,Age,geometry,Zip_code,_Adress,x,y,year
69,2011.0,2011-04-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,169 Λεωφ. Συγγρού,Ν.Σμύρνη,Αττική,17121.0,21:00 - 24:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,46-55,POINT Z (23.71126113600008 37.95245741700006 0),,,23.711261136000076,37.95245741700006,2011.0
70,2011.0,2011-04-29,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,16ο χλμ. Λ.Λαυρίου,Παιανία,Αττική,0.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.85324996400004 37.96934015300008 0),,,23.853249964000042,37.969340153000076,2011.0
71,2011.0,2011-04-30,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Ύψος β 8.2 Χαλάνδρι,,Αττική,0.0,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.82013747100007 38.03494446100007 0),,,23.820137471000066,38.034944461000066,2011.0
72,2011.0,2011-05-01,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Λ.Λαυρίου και Φραττι,Κορωπί,Αττική,19400.0,24:00 - 07:00,Εκτροπή,Αίτια αναφερόμενα στην οδό και τον καιρό,car,Οδηγός,18-25,POINT Z (23.87558712800006 37.91852817700004 0),,,23.875587128000063,37.91852817700004,2011.0
73,2011.0,2011-05-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,107 Λεωφ. Σχιστού,Πέραμα,Αττική,18863.0,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,Other,Πεζός,0-17,POINT Z (23.59939534900008 37.97603512500007 0),,,23.599395349000076,37.97603512500007,2011.0
74,2011.0,2011-05-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,49 Δημοκρατίας,Αγ.Ανάργυροι,Αττική,13561.0,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.71781340700005 38.02631704100003 0),,,23.71781340700005,38.02631704100003,2011.0
75,2011.0,2011-05-08,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,84 Λεωφ.Βουλιαγμένης,Ελληνικό,Αττική,16777.0,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.74711591600004 37.89493662800004 0),,,23.74711591600004,37.89493662800004,2011.0
76,2011.0,2011-05-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφ. Μεσογείων και Ξάνθου,Ν.Ψυχικό,Αττική,15451.0,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,55+,POINT Z (23.79119928300003 38.00254922100004 0),,,23.791199283000026,38.00254922100004,2011.0
77,2011.0,2011-05-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφ. Μαραθώνος και Αδαμοπούλου,Πικέρμι,Αττική,19009.0,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.94113568700004 38.00201694400005 0),,,23.941135687000042,38.00201694400005,2011.0
78,2011.0,2011-05-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,59 Λεωφ. Μαραθώνος,Παλλήνη,Αττική,15351.0,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.87993653600006 38.00382716200005 0),,,23.87993653600006,38.00382716200005,2011.0
79,2011.0,2011-05-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,14 Νικηταρά,Ν. Ιωνία,Αττική,14231.0,09:00 - 13:00,Εκτροπή,Υπερβολική ταχύτητα,motorcycle,Οδηγός,26-35,POINT Z (23.75566646700003 38.04398722500008 0),,,23.755666467000026,38.04398722500008,2011.0
80,2011.0,2011-05-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Αχαρνών και Φυτά,Αχαρναί,Αττική,13674.0,09:00 - 13:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Επιβάτης,26-35,POINT Z (23.72283526100006 38.07991904800008 0),,,23.722835261000057,38.07991904800008,2011.0
81,2011.0,2011-05-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Πατρών,"51,6ο χλμ. ΝΕΟΑΚ",Κινέττα,Αττική,0.0,09:00 - 13:00,Πρόσκρουση,Υπερβολική ταχύτητα,car,Οδηγός,36-45,POINT Z (23.20599494800007 37.96895127300007 0),,,23.20599494800007,37.96895127300007,2011.0
82,2011.0,2011-05-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,282 Λεωφ. Κηφισίας,Χαλάνδρι,Αττική,15232.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,36-45,POINT Z (23.78905006500003 38.02084287300005 0),,,23.789050065000026,38.02084287300005,2011.0
83,2011.0,2011-05-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Αγ.Ιωάννου και Μεγαρίδος,Ασπρόπυργος,Αττική,19300.0,13:00 - 17:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,motorcycle,Οδηγός,18-25,POINT Z (23.59317720300004 38.05662600300008 0),,,23.59317720300004,38.056626003000076,2011.0
85,2011.0,2011-05-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Μπότσαρη και Αχαρχών,Κηφισιά,Αττική,14561.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.80029432600003 38.07404684600004 0),,,23.800294326000028,38.074046846000044,2011.0
86,2011.0,2011-05-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,49 χιλ. Ελευσίνας - Θήβας,,Αττική,0.0,13:00 - 17:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,car,Επιβάτης,55+,POINT Z (23.41601117200003 38.16582761600006 0),,,23.416011172000026,38.16582761600006,2011.0
88,2011.0,2011-05-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,96 Λεωφ. Κηφισού,Αιγάλεω,Αττική,12241.0,13:00 - 17:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.67985276100006 37.98070619800006 0),,,23.679852761000063,37.980706198000064,2011.0
89,2011.0,2011-05-29,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφ. Μαραθώνος και Μεσολογγίου,Ν. Μάκρη,Αττική,19005.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.98488517600003 38.05356423800004 0),,,23.984885176000034,38.053564238000035,2011.0
90,2011.0,2011-05-30,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,51 Λεωφ. Βουλιαγμένης,Γλυφάδα,Αττική,16675.0,07:00 - 09:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.75490377600005 37.87900304000004 0),,,23.75490377600005,37.87900304000004,2011.0
91,2011.0,2011-06-03,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,"1,5ο  χλμ. Λ.Σχιστού",Χαϊδάρι,Αττική,0.0,24:00 - 07:00,Πρόσκρουση,Υπερβολική ταχύτητα,motorcycle,Οδηγός,36-45,POINT Z (23.60407336100008 38.00688480100007 0),,,23.604073361000076,38.00688480100007,2011.0
92,2011.0,2011-06-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,70 Λεωφ. Δημοκρατίας,Αγ. Ανάργυροι,Αττική,13561.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.71913680300003 38.02852005500006 0),,,23.719136803000026,38.02852005500006,2011.0
93,2011.0,2011-06-05,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,"8,02 χ/θ ΝΈΟ Αθηνών - Λαμίας",Ν. Φιλαδέλφεια,Αττική,0.0,24:00 - 07:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,26-35,POINT Z (23.73288754200007 38.03658734700008 0),,,23.73288754200007,38.03658734700008,2011.0
94,2011.0,2011-06-05,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,119 Καλλιρρόης,Αθήνα,Αττική,11745.0,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,26-35,POINT Z (23.71942151000007 37.96124017300008 0),,,23.719421510000075,37.96124017300008,2011.0
95,2011.0,2011-06-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,31 Εθνάρχου Μακαρίου,Περιστέρι,Αττική,12131.0,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.70132740300005 38.00486169400006 0),,,23.70132740300005,38.004861694000056,2011.0
96,2011.0,2011-06-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφ. Βουλιαγμένης και Γερουλάνου,Αργυρούπολη,Αττική,16452.0,21:00 - 24:00,Σύγκρουση,Παραβίαση σηματοδότη,motorcycle,Οδηγός,26-35,POINT Z (23.74491580500006 37.91168179900006 0),,,23.744915805000062,37.911681799000064,2011.0
97,2011.0,2011-06-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,210 Μεσογείων,Χολαργός,Αττική,15561.0,07:00 - 09:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.78694682400004 38.00073301800006 0),,,23.78694682400004,38.00073301800006,2011.0
98,2011.0,2011-06-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Πατρών,37oχλμ Ν.Ε.Ο. Αθηνών-Πατρών,Μέγαρα,Αττική,0.0,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,18-25,POINT Z (23.37592510200005 38.00149943700006 0),,,23.375925102000053,38.001499437000064,2011.0
99,2011.0,2011-06-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,13 χ/θ παράδρομος ΝΕΟΑΚ,Χαϊδάρι,Αττική,0.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,36-45,POINT Z (23.59893562200006 38.02371539400008 0),,,23.598935622000056,38.02371539400008,2011.0
100,2011.0,2011-06-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,25 Ζακύνθου,Βούλα,Αττική,16673.0,24:00 - 07:00,Σύγκρουση,Παραβίαση προτεραιότητας,car,Οδηγός,18-25,POINT Z (23.77788216800008 37.84902822000004 0),,,23.777882168000076,37.84902822000004,2011.0
101,2011.0,2011-06-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,85 Αιγαίου,N. Σμύρνη,Αττική,17124.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.72138790700006 37.94872261100005 0),,,23.721387907000064,37.94872261100005,2011.0
102,2011.0,2011-06-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,"18,8 χλμ. Ν.Ε.Ο. Αθηνών-Θεσ/κης",Ν. Ερυθραία,Αττική,0.0,09:00 - 13:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,car,Οδηγός,55+,POINT Z (23.83224920200007 38.12041052000006 0),,,23.83224920200007,38.120410520000064,2011.0
104,2011.0,2011-06-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,49 χ/θ Λ.Λαυρίου,Κερατέα,Αττική,0.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.98623724800007 37.81037622200006 0),,,23.986237248000066,37.81037622200006,2011.0
105,2011.0,2011-06-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,42 χ/θ Λ. Σουνίου,Καλύβια Θορικου,Αττική,0.0,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,26-35,POINT Z (23.95544796100006 37.82581119400004 0),,,23.95544796100006,37.82581119400004,2011.0
106,2011.0,2011-06-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,65 Αγ. Τριάδος,Παιανία,Αττική,19002.0,21:00 - 24:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.85646863000005 37.95454870500004 0),,,23.85646863000005,37.954548705000036,2011.0
107,2011.0,2011-06-14,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Αβραάμ Κοντοπούλου και Κων/νου Παλαιολόγου,Δραπετσώνα,Αττική,18648.0,17:00 - 21:00,Πρόσκρουση,Υπερβολική ταχύτητα,motorcycle,Οδηγός,46-55,POINT Z (23.62284294700004 37.94746177800005 0),,,23.622842947000038,37.94746177800005,2011.0
108,2011.0,2011-06-16,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,387 Λεωφ. Συγγρού,Π.Φάληρο,Αττική,17564.0,09:00 - 13:00,Εκτροπή,Οδήγηση χωρίς σύνεση και προσοχή,motorcycle,Οδηγός,46-55,POINT Z (23.69849961700004 37.94253373800007 0),,,23.69849961700004,37.942533738000066,2011.0
109,2011.0,2011-06-22,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττική Οδός και Λεωφ. Πεντέλης,Χαλάνδρι,Αττική,15234.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.82262969300007 38.03320833200007 0),,,23.822629693000067,38.03320833200007,2011.0
110,2011.0,2011-06-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Οδό Σαρανταποτάμου,,Αττική,0.0,17:00 - 21:00,Πρόσκρουση,Οδήγηση χωρίς σύνεση και προσοχή,motorcycle,Οδηγός,36-45,POINT Z (23.54376355400007 38.05890551400006 0),,,23.543763554000066,38.05890551400006,2011.0
111,2011.0,2011-06-27,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,Ν.Ε.Ο. Αθηνών-Θεσ/νίκης,Μαλακάσα,Αττική,0.0,07:00 - 09:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,46-55,POINT Z (23.79029009500005 38.23449727300004 0),,,23.790290095000046,38.234497273000045,2011.0
112,2011.0,2011-07-03,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Λ.Αθηνών - Σουνίου(1η στροφή Λιμανάκια),Αγία Μαρίνα Κορωπί,Αττική,0.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,18-25,POINT Z (23.84396386700007 37.81329009800004 0),,,23.84396386700007,37.81329009800004,2011.0
113,2011.0,2011-07-05,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,Ν.Ε.Ο. Αθηνών - Θεσ/νίκης,Μαλακασα,Αττική,0.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,46-55,POINT Z (23.79456745500005 38.23303436100008 0),,,23.79456745500005,38.23303436100008,2011.0
114,2011.0,2011-07-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,89 Δράκοντος,Αθήνα,Αττική,10442.0,24:00 - 07:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Επιβάτης,26-35,POINT Z (23.69759599400004 37.99786071300008 0),,,23.69759599400004,37.99786071300008,2011.0
115,2011.0,2011-07-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,25 Λεωφ. Αλκυονιδών,Βούλα,Αττική,16673.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,46-55,POINT Z (23.75531597300005 37.84487386400008 0),,,23.75531597300005,37.84487386400008,2011.0
116,2011.0,2011-07-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,50 Λεωφ. Βραυρώνος,Αρτέμιδα,Αττική,19016.0,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Επιβάτης,18-25,POINT Z (24.01162747100005 37.93374765000004 0),,,24.011627471000054,37.93374765000004,2011.0
117,2011.0,2011-07-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,150 Λεωφ. Πεντέλης,Χαλάνδρι,Αττική,15234.0,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.82060342100004 38.03263618600005 0),,,23.820603421000044,38.03263618600005,2011.0
118,2011.0,2011-07-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Ελευθ. Βενιζέλου,Ηλιούπολη,Αττική,16343.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,18-25,POINT Z (23.76381452100003 37.94415637300006 0),,,23.76381452100003,37.944156373000055,2011.0
119,2011.0,2011-07-08,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,29 Ηρώων Πολυτεχνείου,Μάνδρα,Αττική,19600.0,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.52306166800003 38.07744332600004 0),,,23.523061668000025,38.07744332600004,2011.0
120,2011.0,2011-07-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,20 Λεωφ. Σουνίου,Κορωπί,Αττική,19400.0,21:00 - 24:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.84520355600006 37.81135335000005 0),,,23.845203556000058,37.81135335000005,2011.0
121,2011.0,2011-07-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,251 Λεωφ. Αναβύσσου,Καλύβια,Αττική,19010.0,17:00 - 21:00,Εκτροπή,Υπερβολική ταχύτητα,car,Οδηγός,18-25,POINT Z (23.91784817000007 37.78697451400006 0),,,23.91784817000007,37.786974514000065,2011.0
122,2011.0,2011-07-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφ. Βουλιαγμένης και Κάρπου,Ν. Κόσμος,Αττική,11744.0,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Επιβάτης,36-45,POINT Z (23.73475138900005 37.95783048300007 0),,,23.734751389000053,37.957830483000066,2011.0
123,2011.0,2011-07-14,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,"44700 χ/θ ΝΈΟ Αθηνών - Λαμίας, Αυλών",,Αττική,0.0,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,36-45,POINT Z (23.68959234200003 38.27672072200005 0),,,23.689592342000026,38.27672072200005,2011.0
124,2011.0,2011-07-15,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,"6,9 χ/θ Λ.Κηφισού",Ν. Χαλκηδόνα,Αττική,0.0,09:00 - 13:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.71797074900007 38.01320705300003 0),,,23.717970749000074,38.01320705300003,2011.0
